id,date,machine,user,Obs,HHMMSS,FTime,EBal?,chamber,leaf,T_treatment,Water_treatment,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,leaf mass ,LA,lma,Amass
105,2013-05-15,hie1,john,40,11:04:13,3190,0,C07,2,ambient,control,26.38958304,0.341790758,259.3810695,2.893136212,0.937842516,20.76901817,6,1.420000017,1,2.840000033,18.11719513,20.76901817,17.03564453,433.6333313,400.5764465,11.67593002,15.09514999,56.45236969,72.98407745,500.019989,1799.371094,1099.462524,100.885376,1.090461731,0.367553294,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833366648,0.002893136,293.9190182,291.2671951,287.8993686,1.569021058,2.460722399,24.39126955,9.296119554,19.44310665,2.266900337,0.305075295,1.522879883,0.744020454,0.193662548,26.16775672,0.647519523,65.29642948,388.0321026,0.044407294,0.6093,52.36,116.3674561,226.7780351
106,2013-05-15,hie1,john,41,11:20:23,4159.5,0,C07,3,ambient,control,19.35584513,0.200898835,231.1394886,2.22625795,1.173903188,21.02788925,6,1.420000017,1,2.840000033,18.1459713,21.02788925,17.03806496,424.8674011,400.5700378,10.51511955,13.15151882,50.72949982,63.4486351,499.9954224,1799.299805,397.6348267,100.8484039,0.633216858,0.324381411,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833325704,0.002226258,294.1778893,291.2959713,287.8879623,1.888497665,2.50021287,24.79179415,11.64027533,19.58693027,2.287256245,0.187626331,1.326309682,0.960946563,0.118390806,23.31004851,0.577026404,55.30179235,391.3691961,0.027350464,0.3341,41.28,80.93507752,239.1527348
107,2013-05-15,hie1,john,42,11:20:34,4171,0,C07,3,ambient,control,19.2805444,0.204519027,234.5273601,2.257330911,1.170607624,21.01024246,6,1.420000017,1,2.840000033,18.14587212,21.01024246,17.03878021,424.837738,400.6184082,10.48462296,13.15750122,50.58203125,63.47707367,500.0519714,1799.255249,433.5396118,100.8470917,0.633216858,0.324381411,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833419952,0.002257331,294.1602425,291.2958721,287.8808334,1.874428505,2.497503355,24.76524919,11.60774797,19.57805729,2.285995796,0.190780229,1.326895732,0.959100065,0.120400297,23.65140218,0.585413339,55.432445,391.4533608,0.027302556,0.3341,41.28,80.93507752,238.2223505
108,2013-05-15,hie1,john,43,11:20:46,4182,0,C07,3,ambient,control,19.42377578,0.20513698,233.6068171,2.268213443,1.172950037,21.01697922,6,1.420000017,1,2.840000033,18.14494324,21.01697922,17.03955841,424.8287048,400.4310608,10.45850849,13.14449883,50.45909119,63.41817474,500.016449,1799.417603,422.6585693,100.8473129,0.633216858,0.324381411,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833360748,0.002268213,294.1669792,291.2949432,287.90681,1.868006856,2.498537423,24.77544866,11.63094983,19.58096123,2.286408247,0.191317838,1.325587386,0.960820861,0.120742897,23.55861979,0.583388353,55.37086856,391.197928,0.027492767,0.3341,41.28,80.93507752,239.9920575
109,2013-05-15,hie1,john,44,11:20:57,4193.5,0,C07,3,ambient,control,19.45044015,0.206200479,234.1633443,2.278511487,1.172624755,21.00546455,6,1.420000017,1,2.840000033,18.1446476,21.00546455,17.03960991,424.8618164,400.4291687,10.43221188,13.13022232,50.33307648,63.3503685,500.0560608,1799.525513,430.1989136,100.8471451,0.633216858,0.324381411,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833426768,0.002278511,294.1554646,291.2946476,287.9240756,1.864298716,2.49677019,24.75796601,11.62774369,19.57505608,2.285569598,0.192242555,1.324145435,0.961424163,0.12133223,23.61470475,0.584780937,55.36797522,391.183361,0.027530094,0.3341,41.28,80.93507752,240.3215113
110,2013-05-15,hie1,john,45,11:21:08,4204,0,C07,3,ambient,control,19.34547399,0.206864809,235.5640248,2.285227216,1.172565772,21.00006866,6,1.420000017,1,2.840000033,18.14478683,21.00006866,17.04032326,424.806488,400.4959412,10.416605,13.1226368,50.2571907,63.31303024,500.0471191,1799.352783,416.3140869,100.8468552,0.633216858,0.324381411,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833411865,0.002285227,294.1500687,291.2947868,287.8964389,1.861177873,2.495942424,24.74982903,11.62719224,19.57242775,2.28519641,0.192819864,1.323376652,0.961819758,0.121700185,23.75589109,0.588180804,55.36551082,391.3000293,0.027372143,0.3341,41.28,80.93507752,239.0245933
111,2013-05-15,hie1,john,46,11:30:26,4762.5,0,C08,1,elevated,control,26.61911768,0.326397054,249.6105577,3.945279438,1.328527124,23.54316711,6,1.420000017,1,2.840000033,21.04667473,23.54316711,19.95704651,433.6754456,399.8366089,11.06155968,15.72186661,44.55831146,63.33101654,499.9566345,1798.643677,715.8877563,100.8301926,0.616065979,0.28592068,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833261058,0.003945279,296.6931671,294.1966747,287.7829818,1.021487375,2.913765962,28.89775262,13.17588602,22.29492092,2.701611199,0.292751546,1.585238838,1.116372361,0.185721736,25.1682806,0.624281399,58.17196428,387.1831552,0.03999364,0.3335,38.42,86.80374805,306.658621
112,2013-05-15,hie1,john,47,11:30:37,4774,0,C08,1,elevated,control,26.53704701,0.325132568,249.5875953,3.940176101,1.331404231,23.5605011,6,1.420000017,1,2.840000033,21.0497551,23.5605011,19.95598602,433.6287537,399.8934937,11.06979656,15.72366619,44.58269882,63.32578278,499.9996643,1798.545776,624.453125,100.8293839,0.616065979,0.28592068,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833332774,0.003940176,296.7105011,294.1997551,287.7673178,1.022034344,2.916811805,28.9281923,13.20452611,22.3051281,2.703289659,0.291733908,1.585407574,1.117882086,0.185066469,25.16576345,0.624135174,58.10773304,387.2790524,0.039816448,0.3335,38.42,86.80374805,305.7131473
113,2013-05-15,hie1,john,48,11:30:47,4784,0,C08,1,elevated,control,26.47619283,0.324590915,249.7192816,3.935412774,1.331783444,23.56387138,6,1.420000017,1,2.840000033,21.05244827,23.56387138,19.95634079,433.5780334,399.917572,11.07745743,15.72574615,44.60627365,63.32382584,499.9937439,1798.541626,607.6061401,100.8296127,0.616065979,0.28592068,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833322906,0.003935413,296.7138714,294.2024483,287.7666537,1.024415759,2.917404338,28.93400321,13.20825706,22.30815983,2.703788371,0.291297745,1.585620895,1.118167476,0.184785641,25.17909846,0.62442688,58.09697209,387.332058,0.03971235,0.3335,38.42,86.80374805,305.0120925
114,2013-05-15,hie1,john,49,11:30:58,4794.5,0,C08,1,elevated,control,26.53968891,0.323927754,249.0725319,3.927426003,1.33151404,23.5637207,6,1.420000017,1,2.840000033,21.05654526,23.5637207,19.95769501,433.6055908,399.8737488,11.08949947,15.7282362,44.6432991,63.31758881,500.005249,1799.45752,602.9401245,100.8290939,0.616065979,0.28592068,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833342082,0.003927426,296.7137207,294.2065453,287.9131967,1.030890134,2.917377845,28.93388933,13.20565313,22.31013298,2.704112992,0.290763537,1.585863805,1.118249187,0.184441702,25.11375772,0.622877928,58.096236,387.2580517,0.039814693,0.3335,38.42,86.80374805,305.7435826
115,2013-05-15,hie1,john,50,11:31:08,4805,0,C08,1,elevated,control,26.52319318,0.323285057,248.8788107,3.928714441,1.334300482,23.58584595,6,1.420000017,1,2.840000033,21.06061745,23.58584595,19.95597839,433.5764465,399.8636475,11.09889698,15.73912907,44.67016983,63.34589767,500.0025635,1800.108032,540.2041626,100.8295822,0.616065979,0.28592068,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833337606,0.003928714,296.7358459,294.2106174,288.0172787,1.02899416,2.921270291,28.97235342,13.23322435,22.3232317,2.706268847,0.290245598,1.586969808,1.119299039,0.184108257,25.09434651,0.622409194,58.05491705,387.2557917,0.039761879,0.3335,38.42,86.80374805,305.5535478
116,2013-05-15,hie1,john,51,11:34:42,5019,0,C08,2,elevated,control,22.96108441,0.247289817,234.8582899,3.247503043,1.407417345,23.68298912,6,1.420000017,1,2.840000033,21.06381607,23.68298912,19.95404625,430.802887,401.6820679,11.34705067,15.18516254,45.65647125,61.09966278,499.9628906,1799.229126,139.2290344,100.8218994,0.405342102,0.306770861,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833271484,0.003247503,296.8329891,294.2138161,287.8766537,1.371159254,2.938414276,29.14460343,13.95944089,22.3734026,2.714540155,0.227482071,1.530996931,1.183543224,0.14383242,23.67885888,0.584687017,54.9406229,390.767468,0.032282531,0.3911,40.69,96.11698206,238.8868639
117,2013-05-15,hie1,john,52,11:34:54,5031,0,C08,2,elevated,control,22.8774105,0.24516227,234.2067595,3.230461805,1.411194142,23.69540596,6,1.420000017,1,2.840000033,21.06220436,23.69540596,19.95409012,430.7608643,401.7467041,11.35134506,15.16960335,45.67796326,61.04268265,499.9332275,1799.28894,140.502655,100.8212128,0.405342102,0.306770861,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833222046,0.003230462,296.845406,294.2122044,287.886224,1.378298049,2.940611949,29.16659965,13.9969963,22.37880516,2.715432154,0.225680463,1.529417807,1.186014347,0.142680137,23.61300953,0.582971203,54.82218988,390.8718788,0.032086978,0.3911,40.69,96.11698206,238.0163215
118,2013-05-15,hie1,john,53,11:35:06,5043,0,C08,2,elevated,control,22.81451234,0.243786504,233.9114157,3.215962589,1.412164677,23.69221878,6,1.420000017,1,2.840000033,21.0621624,23.69221878,19.95672989,430.7849426,401.8540039,11.35344505,15.15447235,45.68625259,60.98158646,499.9532166,1799.36084,141.4290771,100.8206024,0.405342102,0.306770861,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833255361,0.003215963,296.8422188,294.2121624,287.8977279,1.386450069,2.940047709,29.16117974,14.00670739,22.37719059,2.715165551,0.224514139,1.527883032,1.187282519,0.141934285,23.58308985,0.58208059,54.76274552,391.0090774,0.031952847,0.3911,40.69,96.11698206,237.3619297
119,2013-05-15,hie1,john,54,11:35:18,5055,0,C08,2,elevated,control,22.89350265,0.242498918,232.5069617,3.199395661,1.411783775,23.68204498,6,1.420000017,1,2.840000033,21.06111145,23.68204498,19.95391273,430.8031616,401.7855225,11.35886097,15.14038181,45.71103287,60.92885971,499.950531,1799.481445,142.4964447,100.8206711,0.405342102,0.306770861,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833250885,0.003199396,296.832045,294.2111115,287.9170248,1.396593157,2.93824723,29.14330165,14.00291984,22.37157822,2.714238995,0.223421628,1.526463455,1.187775541,0.141235717,23.44150791,0.57868427,54.72907218,390.9030477,0.032052453,0.3911,40.69,96.11698206,238.183744
120,2013-05-15,hie1,john,55,11:35:30,5066.5,0,C08,2,elevated,control,22.824092,0.240259823,231.6287202,3.182535112,1.416409774,23.69926834,6,1.420000017,1,2.840000033,21.06020546,23.69926834,19.95499229,430.7614136,401.8340454,11.36276436,15.12454414,45.72986603,60.86928558,499.9336853,1799.438965,144.7413483,100.8219528,0.405342102,0.306770861,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833222809,0.003182535,296.8492683,294.2102055,287.9102279,1.402882545,2.94129585,29.17316882,14.04862467,22.3797369,2.715586016,0.221519591,1.524886076,1.19069994,0.140019713,23.3532599,0.576428809,54.59450171,390.9845652,0.031870054,0.3911,40.69,96.11698206,237.4615963
121,2013-05-15,hie1,john,56,11:42:08,5465,0,C08,3,elevated,control,23.39749945,0.278030037,248.0992069,3.328906048,1.295841431,23.33038712,6,1.420000017,1,2.840000033,21.03991699,23.33038712,19.95642471,430.4500427,400.7695618,11.74873734,15.68111897,47.33503342,63.17838287,499.9573364,1799.974243,1164.444702,100.8067017,0.389137268,0.300023615,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833262227,0.003328906,296.4803871,294.189917,287.9958725,1.374590055,2.876603312,28.53583408,12.85471511,22.18515205,2.683618447,0.253238518,1.580761881,1.102856566,0.160329168,25.01006273,0.619057011,58.04156807,389.6475111,0.03485272,0.5918,58.86,100.5436629,232.7098374
122,2013-05-15,hie1,john,57,11:42:20,5477,0,C08,3,elevated,control,23.35623828,0.278300447,248.547795,3.342475687,1.299943294,23.34548759,6,1.420000017,1,2.840000033,21.04774475,23.34548759,19.95666313,430.4937744,400.8571777,11.71840286,15.66670609,47.18935776,63.08895874,499.9783325,1799.77124,1134.01001,100.8050842,0.389137268,0.300023615,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833297221,0.003342476,296.4954876,294.1977448,287.963392,1.366077035,2.87922692,28.56231848,12.8956124,22.19661617,2.685492669,0.253462834,1.579283627,1.106209043,0.160473032,25.05488141,0.620040775,57.95049418,389.7547407,0.034727109,0.5918,58.86,100.5436629,232.2994568
123,2013-05-15,hie1,john,58,11:42:31,5488.5,0,C08,3,elevated,control,23.34796394,0.277182418,247.9628668,3.350571221,1.307838025,23.38385201,6,1.420000017,1,2.840000033,21.054533,23.38385201,19.95600128,430.4277344,400.7969666,11.69668484,15.65465927,47.08210373,63.01395035,499.9707642,1799.390625,1148.535034,100.8047409,0.389137268,0.300023615,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833284607,0.003350571,296.533852,294.204533,287.9024936,1.356811686,2.885901897,28.62863265,12.97397338,22.2191925,2.689186931,0.25253513,1.578063872,1.11112306,0.159878077,24.99583254,0.61867451,57.77666152,389.6984627,0.034615672,0.5918,58.86,100.5436629,232.2171607
124,2013-05-15,hie1,john,59,11:42:42,5498.5,0,C08,3,elevated,control,23.38589469,0.277670727,247.9661823,3.357045678,1.308263328,23.38186455,6,1.420000017,1,2.840000033,21.06144333,23.38186455,19.95866585,430.4815979,400.8023071,11.68148613,15.64712143,47.00062943,62.9564209,499.9729919,1799.277466,1120.117432,100.8040009,0.389137268,0.300023615,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83328832,0.003357046,296.5318645,294.2114433,287.8843881,1.354375822,2.88555577,28.62540916,12.97828773,22.22165394,2.689589975,0.252940395,1.577292442,1.112297533,0.160137974,24.99598325,0.618674538,57.76471291,389.6857728,0.034665866,0.5918,58.86,100.5436629,232.5944173
125,2013-05-15,hie1,john,60,11:42:52,5509,0,C08,3,elevated,control,23.32105631,0.276988893,248.0461998,3.36258746,1.313326916,23.40709877,6,1.420000017,1,2.840000033,21.06885529,23.40709877,19.95528221,430.4417114,400.8361206,11.6682415,15.640625,46.92563248,62.90118408,499.9508972,1799.236206,1054.394043,100.8032761,0.389137268,0.300023615,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833251495,0.003362587,296.5570988,294.2188553,287.8777865,1.348948776,2.889953155,28.66923842,13.02861342,22.23797703,2.692264113,0.252374482,1.57662624,1.115637873,0.159775056,25.00386956,0.618821975,57.65568831,389.7504073,0.034498785,0.5918,58.86,100.5436629,231.9495394
126,2013-05-15,uws5,mark,14,11:15:37,2314.5,0,C09,1,ambient,control,14.08603892,0.155620779,245.5852415,1.350681016,0.904328294,21.24018097,6,1.420000017,1,2.840000033,18.05650711,21.24018097,17.07291412,419.4773865,401.9113159,14.5520134,16.14769363,70.61025238,78.35292053,499.6755371,1799.230957,1397.553223,100.861618,0.20495224,-0.045673221,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832792562,0.001350681,294.390181,291.2065071,287.8769467,2.30850422,2.533010802,25.11372364,8.966030011,19.64834404,2.295997064,0.147536369,1.628682508,0.667314556,0.092904012,24.77012482,0.611043361,65.43997079,395.2154876,0.023323731,0.5613,53.05,105.8058435,133.131011
127,2013-05-15,uws5,mark,15,11:15:47,2324,0,C09,1,ambient,control,14.10908764,0.159483724,248.7324014,1.386520222,0.907029914,21.23770332,6,1.420000017,1,2.840000033,18.0580101,21.23770332,17.07387161,419.4393005,401.8283997,14.47889137,16.11696243,70.24937439,78.19704437,499.6756592,1799.125977,1391.244873,100.8624268,0.20495224,-0.045673221,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832792765,0.00138652,294.3877033,291.2080101,287.8601498,2.290007025,2.532625857,25.10970575,8.992743312,19.64785671,2.295927589,0.151003912,1.625595943,0.670331646,0.095104351,25.08775362,0.619001548,65.37671923,395.1216151,0.02334486,0.5613,53.05,105.8058435,133.3488508
128,2013-05-15,uws5,mark,11,11:15:10,2287.5,0,C09,1,ambient,control,14.11856246,0.153483678,243.2277021,1.32590675,0.899503796,21.22413445,6,1.420000017,1,2.840000033,18.0535202,21.22413445,17.071558,419.4767456,401.8829041,14.60361481,16.17005539,70.87728882,78.47986603,499.6551208,1799.455322,1435.330933,100.8663712,0.20495224,-0.045673221,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832758535,0.001325907,294.3741344,291.2035202,287.9128451,2.323712691,2.530518605,25.0878323,8.917776914,19.63882732,2.294640667,0.145614171,1.631014809,0.663625859,0.091684612,24.53349567,0.605220326,65.56598639,395.1716156,0.023425202,0.5613,53.05,105.8058435,133.4383998
129,2013-05-15,uws5,mark,12,11:15:18,2296,0,C09,1,ambient,control,14.03431521,0.154615804,245.25572,1.340087043,0.902793012,21.24173164,6,1.420000017,1,2.840000033,18.05474281,21.24173164,17.07317924,419.4533997,401.9529114,14.581357,16.16463661,70.76341248,78.44707489,499.6306458,1799.497925,1420.470825,100.8657837,0.20495224,-0.045673221,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832717743,0.001340087,294.3917316,291.2047428,287.9196615,2.314144504,2.533251752,25.11507529,8.950438683,19.64823723,2.295981836,0.146632795,1.63045874,0.665523096,0.092330775,24.73791041,0.610160327,65.49002544,395.2816701,0.023251968,0.5613,53.05,105.8058435,132.6421561
130,2013-05-15,uws5,mark,13,11:15:27,2305,0,C09,1,ambient,control,13.99955967,0.151816201,242.945934,1.316561153,0.902456031,21.23292923,6,1.420000017,1,2.840000033,18.05566025,21.23292923,17.07318687,419.3671265,401.9200745,14.59912777,16.15460205,70.84476471,78.39297485,499.6389771,1799.230347,1405.592285,100.8646469,0.20495224,-0.045673221,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832731628,0.001316561,294.3829292,291.2056602,287.876849,2.327284278,2.531884263,25.10180068,8.947198634,19.64429474,2.29541984,0.144112467,1.629428232,0.665991608,0.09073213,24.50465585,0.604463299,65.45238758,395.2653543,0.023182012,0.5613,53.05,105.8058435,132.3136719
131,2013-05-15,uws5,mark,6,11:05:50,1727.5,0,C09,1,ambient,control,13.95323273,0.127979712,217.0616802,0.828000294,0.667310114,21.09767914,6,1.420000017,1,2.840000033,17.9955616,21.09767914,17.07645988,418.7156067,401.5611267,17.30088043,18.27698135,84.2798233,89.03482819,499.6616211,1798.855225,1379.428345,100.8724365,-0.301151276,-0.095167011,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832769368,0.000828,294.2476791,291.1455616,287.8168295,2.593668146,2.510953756,24.89236745,6.615386098,19.54662037,2.281534935,0.122461209,1.843643641,0.437891294,0.077015638,21.89554056,0.540544554,74.00898986,394.9284281,0.026148147,0.5613,53.05,105.8058435,131.8758233
132,2013-05-15,uws5,mark,7,11:05:59,1737.5,0,C09,1,ambient,control,13.87386177,0.132982342,224.648121,0.852045283,0.661968661,21.08199883,6,1.420000017,1,2.840000033,17.99577904,21.08199883,17.07550621,418.6758423,401.6052856,17.30156898,18.30597115,84.28204346,89.17484283,499.6690369,1798.546631,1371.066528,100.8724594,-0.301151276,-0.095167011,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832781728,0.000852045,294.2319988,291.145779,287.7674545,2.582582933,2.508536993,24.8684032,6.562432057,19.53888893,2.280439023,0.127034004,1.846568331,0.433870692,0.079910073,22.66080846,0.559375409,74.23555456,395.0103162,0.026073593,0.5613,53.05,105.8058435,131.1256666
133,2013-05-15,uws5,mark,8,11:06:09,1747.5,0,C09,1,ambient,control,13.90593504,0.144505582,237.411167,0.921716947,0.66153758,21.08783913,6,1.420000017,1,2.840000033,17.99590302,21.08783913,17.07631683,418.6335144,401.4913025,17.2327652,18.31926155,83.94578552,89.23842621,499.6786804,1799.628418,1359.822144,100.871933,-0.301151276,-0.095167011,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832797801,0.000921717,294.2378391,291.145903,287.9405404,2.547283645,2.509436904,24.87745431,6.558192759,19.54187107,2.280861679,0.137508824,1.847899323,0.432962356,0.086545386,23.94812333,0.591323313,74.36064994,394.881087,0.026186475,0.5613,53.05,105.8058435,131.4287999
134,2013-05-15,uws5,mark,9,11:06:19,1757,0,C09,1,ambient,control,13.87932815,0.153656881,246.8120874,0.984003688,0.666197634,21.11343384,6,1.420000017,1,2.840000033,17.99896431,21.11343384,17.07680321,418.6462097,401.5054932,17.15247536,18.31242943,83.53751373,89.18682861,499.6667786,1799.870728,1354.126221,100.870636,-0.301151276,-0.095167011,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832777964,0.000984004,294.2634338,291.1489643,287.97931,2.511986757,2.513384037,24.91690483,6.604475403,19.55619907,2.282893333,0.14577006,1.847186403,0.43570693,0.091783496,24.89609223,0.61471659,74.29896469,394.9079253,0.026112915,0.5613,53.05,105.8058435,131.1773309
135,2013-05-15,uws5,mark,10,11:06:28,1766,0,C09,1,ambient,control,13.89943362,0.162166294,254.1812637,1.037361588,0.667375426,21.11239243,6,1.420000017,1,2.840000033,17.99766541,21.11239243,17.07389832,418.7348328,401.5436096,17.07599068,18.29890251,83.17298126,89.12947845,499.6495972,1799.850464,1351.665894,100.8720551,-0.301151276,-0.095167011,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832749329,0.001037362,294.2623924,291.1476654,287.9760678,2.483899713,2.513223328,24.9149611,6.616058589,19.55502892,2.28272735,0.15340665,1.845847902,0.436879448,0.096629471,25.63978643,0.633010357,74.32506472,394.9364846,0.026158037,0.5613,53.05,105.8058435,131.3673532
136,2013-05-15,uws5,mark,1,11:00:56,1433.5,0,C09,1,ambient,control,13.84122087,0.145938104,239.7986685,0.965702824,0.686935944,20.97169685,6,1.420000017,1,2.840000033,17.95589066,20.97169685,17.07487679,418.8572998,401.7702942,16.74937439,17.88828468,81.80717468,87.36982727,499.6502686,1799.822144,1313.150269,100.8849106,-0.14157486,-0.092252582,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832750448,0.000965703,294.1216969,291.1058907,287.9715365,2.535051053,2.491593945,24.69738963,6.80910495,19.46379375,2.269818449,0.138805361,1.804658001,0.465160448,0.087367175,24.19206723,0.596855148,73.20685174,395.1908407,0.025640073,0.5613,53.05,105.8058435,130.8171685
137,2013-05-15,uws5,mark,2,11:01:05,1443.5,0,C09,1,ambient,control,13.87791707,0.154515276,247.7268444,1.021080307,0.687992147,20.9706955,6,1.420000017,1,2.840000033,17.9568367,20.9706955,17.07601166,418.8769531,401.7201233,16.67192841,17.87610054,81.42495728,87.30608368,499.6764221,1799.704834,1319.810303,100.8860092,-0.14157486,-0.092252582,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832794037,0.00102108,294.1206955,291.1068367,287.952767,2.505991668,2.49144059,24.69560061,6.819500066,19.4637661,2.269814545,0.146542376,1.803448444,0.466366101,0.092273416,24.99217271,0.61666526,73.24106125,395.1232262,0.025724465,0.5613,53.05,105.8058435,131.1639944
138,2013-05-15,uws5,mark,3,11:01:15,1453,0,C09,1,ambient,control,13.81892247,0.161960282,254.9572235,1.06690968,0.68754147,20.95609856,6,1.420000017,1,2.840000033,17.9563961,20.95609856,17.07584381,418.8812866,401.769989,16.60004616,17.8585186,81.07567596,87.22213745,499.5848389,1799.549194,1322.514038,100.8854446,-0.14157486,-0.092252582,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832641398,0.00106691,294.1060986,291.1063961,287.9278647,2.483519607,2.489206059,24.67358962,6.815071015,19.45624733,2.268753573,0.15322228,1.80166459,0.467088983,0.09651243,25.72147285,0.634585037,73.30150409,395.2011351,0.025631197,0.5613,53.05,105.8058435,130.6064203
139,2013-05-15,uws5,mark,4,11:01:25,1463.5,0,C09,1,ambient,control,14.04222307,0.165930436,255.765525,1.100848755,0.693360664,20.96963692,6,1.420000017,1,2.840000033,17.95588303,20.96963692,17.07629204,419.0011292,401.6064453,16.52289009,17.82137299,80.70146942,87.04354858,499.6123352,1799.410767,1322.703613,100.8854828,-0.14157486,-0.092252582,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832687225,0.001100849,294.1196369,291.105883,287.9057162,2.46354986,2.491278482,24.69412261,6.872749627,19.46275997,2.269672546,0.156770907,1.797917818,0.471754728,0.098765536,25.80302847,0.636856126,73.13369134,394.931445,0.02600349,0.5613,53.05,105.8058435,132.7168954
140,2013-05-15,uws5,mark,5,11:01:36,1474.5,0,C09,1,ambient,control,13.87461704,0.170057281,260.6786805,1.133262132,0.697421141,20.96821976,6,1.420000017,1,2.840000033,17.95750427,20.96821976,17.07419586,418.8322449,401.6242676,16.44241905,17.77910805,80.29964447,86.82761383,499.6437073,1799.261841,1320.272217,100.8847198,-0.14157486,-0.092252582,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832739512,0.001133262,294.1182198,291.1075043,287.8818881,2.446634264,2.491061475,24.69215833,6.913050279,19.46286201,2.269686947,0.160449664,1.793640335,0.476046613,0.101102126,26.29849565,0.649061079,73.01166497,395.0289391,0.025643916,0.5613,53.05,105.8058435,131.1328049
141,2013-05-15,uws5,mark,16,11:22:13,2710.5,0,C09,2,ambient,control,14.44313022,0.162574462,246.4806272,1.531780118,0.983968633,21.44656563,6,1.420000017,1,2.840000033,18.16086769,21.44656563,17.07313156,418.7920837,400.7094421,13.86860371,15.67935371,66.84771729,75.57566833,499.6038513,1799.257568,1333.604248,100.8516083,0.321865082,-0.024041027,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832673086,0.00153178,294.5965656,291.3108677,287.8812045,2.199035996,2.565256672,25.43595205,9.756598333,19.80371666,2.318241584,0.153771864,1.581288039,0.736953545,0.09686132,24.85796766,0.615110605,62.95785691,393.8438698,0.023088046,0.6211,56.01,110.8909123,130.2462926
142,2013-05-15,uws5,mark,17,11:22:22,2719.5,0,C09,2,ambient,control,14.36030075,0.162799924,247.712872,1.531045407,0.982201143,21.4504776,6,1.420000017,1,2.840000033,18.16062355,21.4504776,17.07147408,418.8739624,400.8927917,13.89321518,15.70285416,66.96788025,75.69067383,499.6588745,1799.442749,1338.570923,100.8523788,0.321865082,-0.024041027,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832764791,0.001531045,294.6004776,291.3106236,287.9108334,2.199218876,2.56587134,25.44185243,9.738998271,19.80555058,2.318505267,0.153973556,1.583670196,0.734835071,0.096989365,24.98243242,0.617903033,63.03547372,394.0665925,0.022970949,0.6211,56.01,110.8909123,129.4993471
